MtgCode,Track,MtgType,State,NoRaces,NoRunners,AdjRun,FavWin,Day,OtherWin,10Win,20Win,40Win,90Win,20Plus,10Run,20Run,40Run,90Run,OtherRun
5-Aug-19 Echuca,Echuca,Country,VIC,8,81,8,1,2,5,1,1,0,0,1,21,12,5,5,30
6-Aug-19 Moruya,Moruya,Country,NSW,7,63,6.5,2,3,5,0,0,0,0,0,17,8,4,5,22
6-Aug-19 Scone,Scone,Country,NSW,7,73,7.5,2,3,4,1,0,0,0,0,14,8,6,18,20
6-Aug-19 Wodonga,Wodonga,Country,VIC,8,84,8.5,4,3,4,0,0,0,0,0,18,12,11,5,30
7-Aug-19 Ipswich,Ipswich,Provincial,QLD,9,92,9,6,4,3,0,0,0,0,0,25,12,14,8,24
7-Aug-19 Cranbourne,Cranbourne,Country,VIC,8,84,8.5,4,4,4,0,0,0,0,0,18,10,8,14,26
7-Aug-19 Gawler,Gawler,Metro,SA,8,63,6.5,0,4,6,2,0,0,0,0,14,10,5,4,22
7-Aug-19 Canterbury,Canterbury,Metro,NSW,7,59,6,1,4,4,0,1,1,0,2,14,10,8,3,17
7-Aug-19 Belmont,Belmont,Provincial,WA,7,61,6,4,4,2,1,0,0,0,0,15,7,8,3,21
8-Aug-19 Kempsey,Kempsey,Country,NSW,7,77,7.5,3,5,3,0,1,0,0,1,14,16,14,7,19
8-Aug-19 Warrnambool,Warrnambool,Country,VIC,8,80,8,1,5,4,2,1,0,0,1,18,8,8,13,25
8-Aug-19 Kembla Grange,Kembla Grange,Provincial,NSW,7,59,6,1,5,5,1,0,0,0,0,17,6,3,5,21
8-Aug-19 Mount Isa,Mount Isa,Country,QLD,7,54,5.5,3,5,4,0,0,0,0,0,10,4,10,1,22
8-Aug-19 Pinjarra,Pinjarra,Provincial,WA,8,79,8,1,5,7,0,0,0,0,0,15,8,16,6,26
9-Aug-19 Canberra,Canberra,Country,ACT,8,75,7.5,1,6,7,0,0,0,0,0,16,12,7,8,24
9-Aug-19 Tamworth,Tamworth,Country,NSW,8,88,9,3,6,3,1,1,0,0,1,14,11,8,23,24
9-Aug-19 Ballarat Synthetic,Ballarat Synthetic,Country,VIC,8,80,8,2,6,4,1,1,0,0,1,16,8,9,11,28
9-Aug-19 Rockhampton,Rockhampton,Provincial,QLD,7,57,5.5,1,6,6,0,0,0,0,0,11,5,5,10,19
10-Aug-19 Doomben,Doomben,Metro,QLD,9,101,10,4,7,4,0,0,1,0,1,23,21,14,8,26
10-Aug-19 Flemington,Flemington,Metro,VIC,9,100,10,2,7,3,2,2,0,0,2,30,18,12,5,26
10-Aug-19 Donald,Donald,Country,VIC,9,94,9.5,2,7,5,2,0,0,0,0,23,16,11,7,28
10-Aug-19 Rosehill,Rosehill,Metro,NSW,9,83,8.5,4,7,4,0,1,0,0,1,23,12,5,4,30
10-Aug-19 Newcastle,Newcastle,Provincial,NSW,8,84,8.5,3,7,4,0,1,0,0,1,18,14,14,9,21
10-Aug-19 Gold Coast,Gold Coast,Metro,QLD,8,87,8.5,3,7,4,0,1,0,0,1,21,10,13,8,27
10-Aug-19 Murray Bridge,Murray Bridge,Provincial,SA,9,94,9.5,2,7,5,2,0,0,0,0,23,16,11,7,28
10-Aug-19 Casino,Casino,Country,NSW,7,72,7,1,7,5,1,0,0,0,0,14,12,10,3,26
10-Aug-19 Cairns,Cairns,Provincial,QLD,8,81,8,3,7,5,0,0,0,0,0,12,17,15,4,25
10-Aug-19 Belmont,Belmont,Provincial,WA,9,104,10.5,2,7,5,2,0,0,0,0,28,16,19,8,24
10-Aug-19 Alice Springs,Alice Springs,Provincial,NT,6,48,5,0,7,5,1,0,0,0,0,6,4,6,0,26
10-Aug-19 Carnarvon,Carnarvon,Country,WA,6,52,5,2,7,3,0,1,0,0,1,13,10,5,0,18
10-Aug-19 Toowoomba,Toowoomba,Provincial,QLD,7,75,7.5,3,7,4,0,0,0,0,0,15,14,8,8,23
11-Aug-19 Bendigo,Bendigo,Country,VIC,8,78,8,2,1,6,0,0,0,0,0,15,9,13,6,27
11-Aug-19 Devonport Synthetic,Devonport Synthetic,Metro,TAS,8,64,6.5,5,1,3,0,0,0,0,0,18,8,4,3,23
11-Aug-19 Narromine,Narromine,Country,NSW,8,92,9,1,1,4,2,0,1,0,1,19,19,11,19,16
11-Aug-19 Sunshine Coast,Sunshine Coast,Provincial,QLD,8,87,8.5,5,1,2,0,1,0,0,1,21,10,15,10,23
11-Aug-19 Port Augusta,Port Augusta,Country,SA,7,49,5,3,1,4,0,0,0,0,0,11,9,2,3,17
11-Aug-19 Wagga,Wagga,Country,NSW,7,74,7.5,3,1,2,1,1,0,0,1,17,14,8,9,19
11-Aug-19 Casterton,Casterton,Country,VIC,7,49,5,5,1,1,1,0,0,0,0,10,7,3,1,21
11-Aug-19 Kalgoorlie,Kalgoorlie,Provincial,WA,7,67,6.5,5,1,1,1,0,0,0,0,20,8,10,2,20
12-Aug-19 Lismore,Lismore,Country,NSW,7,60,6,2,2,5,0,0,0,0,0,14,8,9,1,21
12-Aug-19 Goulburn,Goulburn,Country,NSW,7,74,7.5,2,2,2,2,1,0,0,1,18,9,6,9,25
12-Aug-19 Pakenham Synthetic,Pakenham Synthetic,Country,VIC,8,75,7.5,4,2,2,2,0,0,0,0,15,10,7,9,26
13-Aug-19 Gosford,Gosford,Provincial,NSW,8,62,6,1,3,6,1,0,0,0,0,9,12,10,3,20
13-Aug-19 Quirindi,Quirindi,Country,NSW,7,69,7,3,3,3,0,1,0,0,1,16,7,10,11,18
13-Aug-19 Ballarat Synthetic,Ballarat Synthetic,Country,VIC,8,76,7.5,3,3,2,3,0,0,0,0,21,7,6,7,27
13-Aug-19 Broome,Broome,Country,WA,7,58,6,3,3,2,2,0,0,0,0,10,9,7,1,24
14-Aug-19 Doomben,Doomben,Metro,QLD,8,69,7,3,4,4,1,0,0,0,0,15,11,9,3,23
14-Aug-19 Sandown Hillside,Sandown Hillside,Metro,VIC,8,81,8,0,4,4,4,0,0,0,0,19,6,11,5,32
14-Aug-19 Balaklava,Balaklava,Provincial,SA,8,86,8.5,5,4,3,0,0,0,0,0,21,9,9,10,29
14-Aug-19 Warwick Farm,Warwick Farm,Metro,NSW,7,70,7,4,4,2,0,1,0,0,1,17,7,8,6,25
14-Aug-19 Belmont,Belmont,Provincial,WA,8,74,7.5,2,4,5,0,1,0,0,1,14,12,9,2,29
15-Aug-19 Sale,Sale,Country,VIC,10,112,11,5,5,3,1,1,0,0,1,27,13,17,18,27
15-Aug-19 Newcastle,Newcastle,Provincial,NSW,8,69,7,4,5,3,1,0,0,0,0,13,11,6,7,24
15-Aug-19 Townsville,Townsville,Provincial,QLD,7,74,7.5,2,5,4,1,0,0,0,0,15,6,13,9,24
15-Aug-19 Northam,Northam,Provincial,WA,7,71,7,2,5,2,3,0,0,0,0,15,6,11,9,23
16-Aug-19 Taree,Taree,Country,NSW,8,102,10,3,6,5,0,0,0,0,0,13,21,17,21,22
16-Aug-19 Dubbo,Dubbo,Country,NSW,8,83,8.5,2,6,5,1,0,0,0,0,15,8,15,8,29
16-Aug-19 Ipswich,Ipswich,Provincial,QLD,7,60,6,4,6,3,0,0,0,0,0,17,7,4,2,23
16-Aug-19 Geelong,Geelong,Country,VIC,8,71,7,5,6,3,0,0,0,0,0,13,7,6,7,30
17-Aug-19 Eagle Farm,Eagle Farm,Metro,QLD,9,90,9,4,7,4,1,0,0,0,0,22,12,12,9,26
17-Aug-19 Kensington,Kensington,Metro,NSW,9,94,9.5,3,7,3,2,0,1,0,1,24,17,11,3,30
17-Aug-19 Devonport Synthetic,Devonport Synthetic,Metro,TAS,8,60,6,3,7,4,1,0,0,0,0,13,5,2,5,27
17-Aug-19 Caulfield,Caulfield,Metro,VIC,9,96,9.5,5,7,4,0,0,0,0,0,21,12,15,7,32
17-Aug-19 Kembla Grange,Kembla Grange,Provincial,NSW,8,79,8,2,7,3,1,2,0,0,2,14,16,7,10,24
17-Aug-19 Gold Coast,Gold Coast,Metro,QLD,8,66,6.5,5,7,2,1,0,0,0,0,9,10,11,2,26
17-Aug-19 Wangaratta,Wangaratta,Country,VIC,7,87,8.5,3,7,1,3,0,0,0,0,15,15,13,11,26
17-Aug-19 Narrandera,Narrandera,Country,NSW,7,69,7,4,7,3,0,0,0,0,0,20,8,6,6,22
17-Aug-19 Morphettville,Morphettville,Metro,SA,8,62,6,1,7,4,2,0,1,0,1,13,10,6,5,20
17-Aug-19 Belmont,Belmont,Provincial,WA,9,87,8.5,4,7,2,2,0,0,1,1,18,14,14,7,25
17-Aug-19 Broome,Broome,Country,WA,9,80,8,3,7,4,1,1,0,0,1,18,14,4,2,33
17-Aug-19 Katherine,Katherine,Country,NT,6,47,4.5,1,7,3,2,0,0,0,0,13,2,2,0,24
17-Aug-19 Toowoomba,Toowoomba,Provincial,QLD,7,62,6,4,7,3,0,0,0,0,0,12,14,6,5,18
30-Oct-22 Cairns,Cairns,Provincial,QLD,8,73,7.5,2,1,5,1,0,0,0,0,15,11,10,5,24
30-Oct-22 Goulburn,Goulburn,Country,NSW,8,82,8,4,1,3,1,0,0,0,0,21,12,5,9,27
30-Oct-22 Mornington,Mornington,Country,VIC,9,75,7.5,5,1,4,0,0,0,0,0,18,12,7,3,26
30-Oct-22 Muswellbrook,Muswellbrook,Country,NSW,7,59,6,5,1,2,0,0,0,0,0,17,9,2,4,20
30-Oct-22 Naracoorte,Naracoorte,Country,SA,7,54,5.5,5,1,2,0,0,0,0,0,13,6,6,1,21
29-Oct-22 Ascot,Ascot,Metro,WA,9,96,9.5,3,7,5,1,0,0,0,0,25,23,8,5,26
29-Oct-22 Eagle Farm,Eagle Farm,Metro,QLD,10,89,9,6,7,4,0,0,0,0,0,26,16,6,5,26
29-Oct-22 Flemington,Flemington,Metro,VIC,9,122,12,3,7,2,2,2,0,0,2,31,24,20,12,26
29-Oct-22 Morphettville,Morphettville,Metro,SA,10,90,9,1,7,8,1,0,0,0,0,31,7,8,7,27
29-Oct-22 Rosehill,Rosehill,Metro,NSW,10,128,13,1,7,7,1,1,0,0,1,37,26,15,10,30
29-Oct-22 Beaudesert,Beaudesert,Provincial,QLD,6,50,5,1,7,3,2,0,0,0,0,16,6,4,3,15
29-Oct-22 Gold Coast,Gold Coast,Metro,QLD,8,62,6,5,7,3,0,0,0,0,0,11,8,6,2,27
29-Oct-22 Kalgoorlie,Kalgoorlie,Provincial,WA,7,50,5,4,7,3,0,0,0,0,0,14,6,2,0,21
29-Oct-22 Alice Springs,Alice Springs,Provincial,NT,6,46,4.5,2,7,4,0,0,0,0,0,9,5,2,1,23
29-Oct-22 Newcastle,Newcastle,Provincial,NSW,8,76,7.5,2,7,3,3,0,0,0,0,20,15,9,4,20
29-Oct-22 Toowoomba,Toowoomba,Provincial,QLD,7,57,5.5,3,7,2,0,2,0,0,2,16,6,4,2,22
29-Oct-22 Coffs Harbour,Coffs Harbour,Country,NSW,6,54,5.5,0,7,3,3,0,0,0,0,15,8,4,0,21
29-Oct-22 Dubbo,Dubbo,Country,NSW,10,114,11.5,3,7,5,2,0,0,0,0,23,14,14,17,36
29-Oct-22 Quirindi,Quirindi,Country,NSW,6,61,6,1,7,4,0,1,0,0,1,17,9,6,2,21
29-Oct-22 Traralgon,Traralgon,Country,VIC,8,80,8,3,7,3,2,0,0,0,0,21,13,6,5,27
28-Oct-22 Moonee Valley,Moonee Valley,Metro,VIC,9,73,7.5,3,6,5,1,0,0,0,0,23,7,3,2,29
28-Oct-22 Ipswich,Ipswich,Provincial,QLD,8,69,7,3,6,4,1,0,0,0,0,17,12,3,7,22
28-Oct-22 Coonamble,Coonamble,Country,NSW,8,86,8.5,2,6,4,1,1,0,0,1,19,15,11,12,21
28-Oct-22 Pakenham Synthetic,Pakenham Synthetic,Country,VIC,9,76,7.5,5,6,4,0,0,0,0,0,20,10,8,4,25
28-Oct-22 Wagga,Wagga,Country,NSW,8,69,7,2,6,4,1,1,0,0,1,16,8,7,6,24
27-Oct-22 Gosford,Gosford,Provincial,NSW,8,66,6.5,4,5,2,1,1,0,0,1,17,7,8,6,20
27-Oct-22 Northam,Northam,Provincial,WA,8,77,7.5,3,5,3,1,1,0,0,1,18,15,7,6,23
27-Oct-22 Rockhampton,Rockhampton,Provincial,QLD,7,54,5.5,3,5,4,0,0,0,0,0,17,4,4,1,21
27-Oct-22 Ballarat Synthetic,Ballarat Synthetic,Country,VIC,9,64,6.5,5,5,3,1,0,0,0,0,12,6,2,6,29
26-Oct-22 Ascot,Ascot,Metro,WA,8,78,8,3,4,5,0,0,0,0,0,19,14,8,7,22
26-Oct-22 Eagle Farm,Eagle Farm,Metro,QLD,8,82,8,6,4,2,0,0,0,0,0,25,11,8,5,25
26-Oct-22 Kensington,Kensington,Metro,NSW,6,51,5,4,4,2,0,0,0,0,0,12,10,1,1,21
26-Oct-22 Launceston,Launceston,Metro,TAS,8,67,6.5,0,4,4,4,0,0,0,0,21,5,6,1,26
26-Oct-22 Strathalbyn,Strathalbyn,Provincial,SA,7,70,7,2,4,1,3,1,0,0,1,17,16,5,5,20
26-Oct-22 Bendigo,Bendigo,Country,VIC,9,79,8,2,4,3,3,1,0,0,1,28,10,6,1,25
25-Oct-22 Hawkesbury,Hawkesbury,Provincial,NSW,8,52,5,4,3,4,0,0,0,0,0,10,8,2,1,23
25-Oct-22 Warracknabeal,Warracknabeal,Country,VIC,8,44,4.5,2,3,5,1,0,0,0,0,11,4,1,1,19
24-Oct-22 Newcastle B,Newcastle B,Country,NSW,9,64,6.5,4,2,2,3,0,0,0,0,19,6,6,0,24
24-Oct-22 Casterton,Casterton,Country,VIC,8,61,6,4,2,4,0,0,0,0,0,18,3,6,3,23
23-Oct-22 Northam,Northam,Provincial,WA,9,86,8.5,3,1,3,2,0,1,0,1,22,15,5,7,28
23-Oct-22 Port Macquarie,Port Macquarie,Country,NSW,7,58,6,2,1,4,1,0,0,0,0,21,3,5,2,20
23-Oct-22 Sale,Sale,Country,VIC,9,100,10,3,1,3,2,1,0,0,1,22,19,12,7,31
23-Oct-22 Sunshine Coast Poly Track,Sunshine Coast Poly Track,Provincial,QLD,7,49,5,4,1,2,1,0,0,0,0,17,3,6,0,16
22-Oct-22 Ascot,Ascot,Metro,WA,9,94,9.5,3,7,3,2,1,0,0,1,25,17,7,9,27
22-Oct-22 Darwin,Darwin,Metro,NT,5,29,3,1,7,4,0,0,0,0,0,8,1,0,0,15
22-Oct-22 Doomben,Doomben,Metro,QLD,10,83,8.5,5,7,3,1,1,0,0,1,24,17,7,4,21
22-Oct-22 Morphettville,Morphettville,Metro,SA,10,103,10.5,8,7,1,0,1,0,0,1,23,22,11,8,29
22-Oct-22 Randwick,Randwick,Metro,NSW,10,108,11,5,7,3,0,2,0,0,2,37,19,6,1,35
22-Oct-22 Moonee Valley,Moonee Valley,Metro,VIC,11,100,10,4,7,6,1,0,0,0,0,27,16,7,3,36
22-Oct-22 Gold Coast,Gold Coast,Metro,QLD,6,40,4,3,7,2,0,1,0,0,1,13,1,0,1,19
22-Oct-22 Kembla Grange,Kembla Grange,Provincial,NSW,8,69,7,1,7,6,1,0,0,0,0,14,10,6,7,24
22-Oct-22 Toowoomba,Toowoomba,Provincial,QLD,7,55,5.5,4,7,1,2,0,0,0,0,16,5,8,5,14
22-Oct-22 Townsville,Townsville,Provincial,QLD,7,56,5.5,4,7,3,0,0,0,0,0,18,4,5,2,20
22-Oct-22 Collie,Collie,Country,WA,6,39,4,4,7,1,1,0,0,0,0,11,2,4,0,16
22-Oct-22 Laverton,Laverton,Country,WA,6,29,3,2,7,1,3,0,0,0,0,8,2,1,0,12
22-Oct-22 Moe,Moe,Country,VIC,8,83,8.5,4,7,2,2,0,0,0,0,23,13,10,2,27
22-Oct-22 St Arnaud,St Arnaud,Country,VIC,8,75,7.5,2,7,2,2,2,0,0,2,23,11,5,1,27
21-Oct-22 Launceston,Launceston,Metro,TAS,10,85,8.5,4,6,3,2,0,1,0,1,28,8,9,2,28
21-Oct-22 Moonee Valley,Moonee Valley,Metro,VIC,5,42,4,0,6,4,1,0,0,0,0,11,4,2,1,19
21-Oct-22 Gawler,Gawler,Metro,SA,8,83,8.5,3,6,4,1,0,0,0,0,25,15,8,4,23
21-Oct-22 Mackay,Mackay,Provincial,QLD,8,64,6.5,2,6,5,1,0,0,0,0,18,9,4,4,21
21-Oct-22 Sunshine Coast,Sunshine Coast,Provincial,QLD,7,60,6,3,6,3,1,0,0,0,0,12,8,6,4,23
21-Oct-22 Canberra,Canberra,Country,ACT,9,88,9,5,6,4,0,0,0,0,0,26,11,7,6,29
21-Oct-22 Cranbourne,Cranbourne,Country,VIC,10,93,9.5,1,6,5,3,1,0,0,1,22,12,10,7,32
21-Oct-22 Gosford,Gosford,Provincial,NSW,8,55,5.5,5,6,3,0,0,0,0,0,10,9,4,3,21
20-Oct-22 Gatton,Gatton,Provincial,QLD,8,71,7,3,5,3,1,1,0,0,1,14,7,6,4,32
20-Oct-22 Geraldton,Geraldton,Provincial,WA,7,65,6.5,3,5,3,1,0,0,0,0,13,10,6,5,24
20-Oct-22 Hawkesbury,Hawkesbury,Provincial,NSW,8,78,8,3,5,4,1,0,0,0,0,23,8,8,4,27
20-Oct-22 Ballarat,Ballarat,Metro,VIC,9,107,10.5,0,5,6,3,0,0,0,0,32,17,9,10,30
19-Oct-22 Ascot,Ascot,Metro,WA,9,98,10,2,4,5,1,1,0,0,1,31,15,11,6,26
19-Oct-22 Ipswich,Ipswich,Provincial,QLD,8,70,7,2,4,3,2,1,0,0,1,18,9,4,10,21
19-Oct-22 Warwick Farm,Warwick Farm,Metro,NSW,8,77,7.5,4,4,3,1,0,0,0,0,23,12,6,2,26
19-Oct-22 Mount Gambier,Mount Gambier,Provincial,SA,8,73,7.5,3,4,3,2,0,0,0,0,16,10,6,7,26
19-Oct-22 Geelong,Geelong,Country,VIC,10,135,13.5,5,4,3,2,0,0,0,0,43,26,17,10,29
19-Oct-22 Wagga,Wagga,Country,NSW,10,121,12,5,4,4,0,1,0,0,1,23,32,15,6,35
18-Oct-22 Cairns,Cairns,Provincial,QLD,7,56,5.5,1,3,4,2,0,0,0,0,10,8,4,4,23
18-Oct-22 Bathurst,Bathurst,Country,NSW,7,68,7,2,3,4,0,1,0,0,1,10,8,14,4,25
18-Oct-22 Casterton,Casterton,Country,VIC,8,85,8.5,4,3,4,0,0,0,0,0,28,11,8,6,24
18-Oct-22 Grafton,Grafton,Country,NSW,8,90,9,3,3,3,2,0,0,0,0,27,15,8,7,25
17-Oct-22 Mornington,Mornington,Country,VIC,8,85,8.5,1,2,4,2,1,0,0,1,21,11,14,6,25
17-Oct-22 Mount Isa,Mount Isa,Country,QLD,7,49,5,4,2,3,0,0,0,0,0,9,10,3,0,20
17-Oct-22 Muswellbrook,Muswellbrook,Country,NSW,8,88,9,3,2,4,0,1,0,0,1,17,17,14,7,25
16-Oct-22 Kalgoorlie,Kalgoorlie,Provincial,WA,7,58,6,2,1,4,0,1,0,0,1,18,5,6,0,22
16-Oct-22 Alice Springs,Alice Springs,Provincial,NT,5,27,2.5,1,1,3,1,0,0,0,0,4,1,1,0,16
16-Oct-22 Sunshine Coast,Sunshine Coast,Provincial,QLD,8,67,6.5,3,1,4,1,0,0,0,0,12,11,4,2,30
16-Oct-22 Horsham,Horsham,Country,VIC,8,74,7.5,3,1,3,1,1,0,0,1,19,19,3,2,23
16-Oct-22 Lismore,Lismore,Country,NSW,7,65,6.5,2,1,3,2,0,0,0,0,19,11,6,1,21
16-Oct-22 Nowra,Nowra,Country,NSW,7,54,5.5,4,1,2,1,0,0,0,0,13,7,6,1,20
16-Oct-22 Pakenham Synthetic,Pakenham Synthetic,Country,VIC,8,71,7,2,1,4,2,0,0,0,0,15,11,7,3,27
15-Oct-22 Ascot,Ascot,Metro,WA,9,106,10.5,3,7,5,1,0,0,0,0,18,33,18,3,25
15-Oct-22 Caulfield,Caulfield,Metro,VIC,10,106,10.5,2,7,7,1,0,0,0,0,35,21,11,2,27
15-Oct-22 Darwin,Darwin,Metro,NT,6,47,4.5,2,7,3,1,0,0,0,0,14,5,2,0,20
15-Oct-22 Eagle Farm,Eagle Farm,Metro,QLD,10,100,10,3,7,6,1,0,0,0,0,28,14,10,7,31
15-Oct-22 Hobart,Hobart,Metro,TAS,7,54,5.5,1,7,6,0,0,0,0,0,11,7,2,0,27
15-Oct-22 Morphettville Parks,Morphettville Parks,Metro,SA,9,75,7.5,5,7,3,1,0,0,0,0,19,9,7,5,26
15-Oct-22 Randwick,Randwick,Metro,NSW,10,137,13.5,3,7,3,1,2,1,0,3,42,30,20,8,27
15-Oct-22 Gold Coast,Gold Coast,Metro,QLD,8,64,6.5,4,7,4,0,0,0,0,0,14,10,4,3,25
15-Oct-22 Newcastle,Newcastle,Provincial,NSW,10,112,11,3,7,4,2,1,0,0,1,32,19,11,12,28
15-Oct-22 Rockhampton,Rockhampton,Provincial,QLD,6,40,4,2,7,4,0,0,0,0,0,8,3,1,3,19
15-Oct-22 Toowoomba,Toowoomba,Provincial,QLD,8,64,6.5,5,7,1,2,0,0,0,0,19,8,6,2,21
15-Oct-22 Ballarat Synthetic,Ballarat Synthetic,Country,VIC,8,51,5,4,7,3,1,0,0,0,0,13,1,1,1,27
15-Oct-22 Leinster,Leinster,Country,WA,6,28,3,1,7,4,1,0,0,0,0,5,2,0,0,15
14-Oct-22 Kilcoy,Kilcoy,Provincial,QLD,9,83,8.5,5,6,3,1,0,0,0,0,18,9,7,7,33
14-Oct-22 Murray Bridge,Murray Bridge,Provincial,SA,10,122,12,1,6,6,2,1,0,0,1,35,23,10,9,35
14-Oct-22 Moe,Moe,Country,VIC,9,60,6,3,6,5,1,0,0,0,0,12,0,4,5,30
14-Oct-22 Pakenham Synthetic,Pakenham Synthetic,Country,VIC,8,83,8.5,1,6,3,3,1,0,0,1,26,12,5,6,26
14-Oct-22 Taree,Taree,Country,NSW,8,80,8,3,6,3,2,0,0,0,0,20,18,9,5,20
13-Oct-22 Kembla Grange,Kembla Grange,Provincial,NSW,8,81,8,3,5,2,2,1,0,0,1,29,13,3,4,24
13-Oct-22 Northam,Northam,Provincial,WA,10,94,9.5,3,5,6,1,0,0,0,0,22,12,15,8,27
13-Oct-22 Townsville,Townsville,Provincial,QLD,9,84,8.5,3,5,3,1,1,1,0,2,14,14,10,5,32
12-Oct-22 Ascot,Ascot,Metro,WA,10,119,12,3,4,5,1,1,0,0,1,28,21,17,11,32
12-Oct-22 Caulfield,Caulfield,Metro,VIC,9,92,9,3,4,3,2,0,1,0,1,29,18,10,1,25
12-Oct-22 Ipswich,Ipswich,Provincial,QLD,9,82,8,4,4,2,2,1,0,0,1,16,12,6,10,29
12-Oct-22 Launceston,Launceston,Metro,TAS,8,79,8,0,4,4,3,0,1,0,1,24,9,8,2,28
12-Oct-22 Warwick Farm,Warwick Farm,Metro,NSW,9,77,7.5,4,4,3,1,1,0,0,1,24,11,5,1,27
12-Oct-22 Balaklava,Balaklava,Provincial,SA,8,91,9,3,4,2,2,1,0,0,1,25,19,17,2,20
12-Oct-22 Dubbo,Dubbo,Country,NSW,8,88,9,2,4,5,1,0,0,0,0,16,23,12,4,25
11-Oct-22 Newcastle,Newcastle,Provincial,NSW,8,83,8.5,3,3,3,1,0,1,0,1,13,21,4,14,23
11-Oct-22 Echuca,Echuca,Country,VIC,8,77,7.5,4,3,4,0,0,0,0,0,16,14,8,6,25
11-Oct-22 Goulburn,Goulburn,Country,NSW,7,73,7.5,0,3,6,0,1,0,0,1,13,9,8,4,32
10-Oct-22 Bairnsdale,Bairnsdale,Country,VIC,9,94,9.5,2,2,7,0,0,0,0,0,22,9,9,15,30
10-Oct-22 Murwillumbah,Murwillumbah,Country,NSW,7,50,5,2,2,4,1,0,0,0,0,12,9,3,1,18
10-Oct-22 Tamworth,Tamworth,Country,NSW,7,76,7.5,3,2,1,2,1,0,0,1,15,12,7,12,23
9-Oct-22 Geraldton,Geraldton,Provincial,WA,7,54,5.5,3,1,2,2,0,0,0,0,18,4,5,0,20
9-Oct-22 Sunshine Coast,Sunshine Coast,Provincial,QLD,7,65,6.5,1,1,5,0,1,0,0,1,12,15,7,6,18
9-Oct-22 Ballarat,Ballarat,Metro,VIC,8,45,4.5,4,1,4,0,0,0,0,0,10,3,2,0,22
9-Oct-22 Penola,Penola,Country,SA,7,68,7,1,1,5,0,1,0,0,1,20,10,6,2,23
8-Oct-22 Ascot,Ascot,Metro,WA,10,108,11,0,7,8,2,0,0,0,0,34,22,14,5,23
8-Oct-22 Caulfield,Caulfield,Metro,VIC,10,119,12,6,7,3,1,0,0,0,0,34,27,11,9,28
8-Oct-22 Eagle Farm,Eagle Farm,Metro,QLD,10,97,9.5,4,7,4,2,0,0,0,0,24,25,8,1,29
8-Oct-22 Morphettville,Morphettville,Metro,SA,10,118,12,2,7,5,3,0,0,0,0,34,20,9,14,31
8-Oct-22 Randwick,Randwick,Metro,NSW,6,57,5.5,3,7,3,0,0,0,0,0,19,5,5,0,22
8-Oct-22 Gold Coast,Gold Coast,Metro,QLD,9,76,7.5,3,7,6,0,0,0,0,0,21,10,7,0,29
8-Oct-22 Alice Springs,Alice Springs,Provincial,NT,5,28,3,2,7,3,0,0,0,0,0,3,2,1,0,17
8-Oct-22 Warwick,Warwick,Provincial,QLD,9,87,8.5,3,7,3,3,0,0,0,0,22,14,6,6,30
8-Oct-22 Hamilton,Hamilton,Country,VIC,8,66,6.5,0,7,6,1,0,0,1,1,16,11,4,3,24
8-Oct-22 Manangatang,Manangatang,Country,VIC,8,67,6.5,3,7,3,2,0,0,0,0,15,6,10,0,28
8-Oct-22 Moora,Moora,Country,WA,6,34,3.5,1,7,5,0,0,0,0,0,4,4,2,0,18
8-Oct-22 Port Macquarie,Port Macquarie,Country,NSW,7,87,8.5,1,7,4,2,0,0,0,0,17,14,14,13,22
7-Oct-22 Sunshine Coast,Sunshine Coast,Provincial,QLD,7,56,5.5,3,6,4,0,0,0,0,0,13,9,5,1,21
7-Oct-22 Ballarat Synthetic,Ballarat Synthetic,Country,VIC,8,50,5,5,6,2,0,0,1,0,1,6,6,4,1,25
7-Oct-22 Cloncurry,Cloncurry,Country,QLD,7,73,7.5,5,6,1,0,1,0,0,1,19,17,10,0,20
7-Oct-22 Cranbourne,Cranbourne,Country,VIC,9,66,6.5,6,6,2,1,0,0,0,0,15,12,1,1,28
7-Oct-22 Leonora,Leonora,Country,WA,6,30,3,3,6,3,0,0,0,0,0,3,1,1,0,19
7-Oct-22 Port Macquarie,Port Macquarie,Country,NSW,8,96,9.5,2,6,5,0,1,0,0,1,17,20,18,7,26
6-Oct-22 Townsville,Townsville,Provincial,QLD,7,62,6,3,5,2,2,0,0,0,0,17,12,3,1,22
6-Oct-22 York,York,Provincial,WA,9,76,7.5,1,5,4,0,3,1,0,4,17,14,5,1,30
6-Oct-22 Mornington,Mornington,Country,VIC,9,108,11,4,5,2,1,2,0,0,2,27,21,13,15,23
6-Oct-22 Tamworth,Tamworth,Country,NSW,7,64,6.5,4,5,3,0,0,0,0,0,18,11,8,2,18
5-Oct-22 Canterbury,Canterbury,Metro,NSW,8,48,5,1,4,7,0,0,0,0,0,8,2,4,1,25
5-Oct-22 Ipswich,Ipswich,Provincial,QLD,8,81,8,1,4,4,3,0,0,0,0,12,12,7,15,27
5-Oct-22 Launceston,Launceston,Metro,TAS,8,87,8.5,3,4,4,0,1,0,0,1,24,18,9,4,24
5-Oct-22 Northam,Northam,Provincial,WA,4,27,2.5,0,4,1,3,0,0,0,0,7,3,2,0,11
5-Oct-22 Sale,Sale,Country,VIC,8,82,8,2,4,2,3,1,0,0,1,19,10,13,7,25
